smiles,pka_value,filtered,filter_version
Cc1cccc(C2=C(O)COC2=O)c1,2.95,True,1.0
Cc1cccc(C=NO)[n+]1C.[I-],8.1,True,1.0
Cc1cccc(C=O)c1,15.0,True,1.0
Cc1cccc(CC(=O)NS(C)(=O)=O)c1,4.63,True,1.0
Cc1cccc(CC(=O)O)c1,4.13,True,1.0
Cc1cccc(CC(N)=O)c1,12.0,True,1.0
Cc1cccc(CCO)n1,6.1,True,1.0
Cc1cccc(CN(C)C)c1O,8.3,True,1.0
Cc1cccc(CN(CC(=O)O)CC(=O)O)n1,3.46,True,1.0
Cc1cccc(CN(CCCl)CCCl)c1,3.8,True,1.0
Cc1cccc(CN(CCO)CCO)c1,7.0,True,1.0
Cc1cccc(CN)c1,9.33,True,1.0
Cc1cccc(CNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1,-4.68,True,1.0
Cc1cccc(CNc2nc(N)nc(-c3c(F)cccc3CO)n2)c1,4.44,True,1.0
Cc1cccc(CNc2nc(N)nc(-c3ccccc3CO)n2)c1,4.4,True,1.0
Cc1cccc(CO)n1,5.43,True,1.0
Cc1cccc(COc2ccc3cc(C(=O)NCCn4ccc(=O)c(O)c4C)c(=O)oc3c2)c1,3.27,True,1.0
Cc1cccc(Cc2nnn[nH]2)c1,4.73,True,1.0
Cc1cccc(Cc2noc(O)n2)c1,5.59,True,1.0
Cc1cccc(Cc2noc(S)n2)c1,3.19,True,1.0
Cc1cccc(Cc2nsc(O)n2)c1,6.35,True,1.0
Cc1cccc(Cl)c1C(=O)O,2.75,True,1.0
Cc1cccc(Cl)c1N(CC1CC1)C1=NCCN1,11.3,True,1.0
Cc1cccc(Cl)c1Nc1ccccc1CC(=O)O,4.2,True,1.0
Cc1cccc(Cl)c1O,8.69,True,1.0
Cc1cccc(Cl)c1OCCCCN1CCN(c2ccccc2)CC1.Cl.Cl,8.37,True,1.0
Cc1cccc(I)c1C(=O)O,2.7,True,1.0
Cc1cccc(N(C)C)c1,5.344,True,1.0
Cc1cccc(N(C)CCNC(=O)Nc2ccccc2Br)c1,7.4,True,1.0
Cc1cccc(N(C)N)c1,5.09,True,1.0
Cc1cccc(N(CCNC(=O)Nc2ccccc2Br)Cc2ccccc2)c1,6.7,True,1.0
Cc1cccc(N(O)C(=O)c2ccccc2)c1,8.67,True,1.0
Cc1cccc(N)c1,4.69,True,1.0
Cc1cccc(N)c1-c1c(C)cccc1N,2.1,True,1.0
Cc1cccc(N)c1C,4.72,True,1.0
Cc1cccc(N)c1C(=O)O,3.73,True,1.0
Cc1cccc(N)n1,7.41,True,1.0
Cc1cccc(N2CC[C@@H](NC(=O)Nc3ccccc3Br)C2)c1,7.7,True,1.0
Cc1cccc(N2CC[C@H](NC(=O)Nc3ccccc3Br)C2)c1,6.8,True,1.0
Cc1cccc(N=Nc2c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)c(N=Nc4ccccc4C(=O)O)c(O)c3c2O)c1,10.33,True,1.0
Cc1cccc(N=Nc2cc(C(=O)O)c(O)c3ccccc23)c1,11.43,True,1.0
Cc1cccc(N=Nc2ccc(O)c(C(=O)O)c2)c1,11.61,True,1.0
Cc1cccc(NC(=O)c2nc(C)cc3c(-c4ccccn4)c[nH]c23)n1,4.5,True,1.0
Cc1cccc(NC(=O)c2nc(C)cc3cc[nH]c23)n1,4.5,True,1.0
Cc1cccc(NC2CCc3ccccc32)c1,2.49,True,1.0
Cc1cccc(NC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1,0.33,True,1.0
Cc1cccc(NCC(=O)O)c1,1.89,True,1.0
Cc1cccc(NCCNC(=O)Nc2ccccc2Br)c1,6.8,True,1.0
Cc1cccc(NN)c1,5.26,True,1.0
Cc1cccc(NS(=O)(=O)c2ccc(N)cc2)c1,9.05,True,1.0
Cc1cccc(Nc2c3ccccc3nc3ccccc23)c1,7.52,True,1.0
Cc1cccc(Nc2cc(C(C)C)c(C(=O)NCC3CCC3)cn2)c1,6.02,True,1.0
Cc1cccc(Nc2cc(C(C)C)c(C(=O)NCC3CCOCC3)cn2)c1,6.02,True,1.0
Cc1cccc(Nc2ccc(S(N)(=O)=O)cc2)c1,9.74,True,1.0
Cc1cccc(Nc2ccccc2C(=O)O)c1C,4.2,True,1.0
Cc1cccc(Nc2nc(N[C@@H]3CC(F)(F)CC[C@@H]3N)ncc2C(N)=O)c1,7.9,True,1.0
Cc1cccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)ncc2C(N)=O)c1,9.4,True,1.0
Cc1cccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)c1,8.1,True,1.0
Cc1cccc(O)c(=O)c1C(=O)O,3.15,True,1.0
Cc1cccc(O)c1,10.098,True,1.0
Cc1cccc(O)c1C,10.544,True,1.0
Cc1cccc(O)c1C(=O)O,3.32,True,1.0
Cc1cccc(O)c1C(C)C,11.23,True,1.0
Cc1cccc(O)c1O,9.51,True,1.0
Cc1cccc(OCCCN2CCN(c3ccccc3)CC2)c1C.Cl.Cl,7.967,True,1.0
Cc1cccc(OCCN2CCN(c3ccccc3)CC2)c1C.Cl.Cl,8.749,True,1.0
Cc1cccc(OS(N)(=O)=O)c1,10.0,True,1.0
Cc1cccc(Oc2cc(NCc3ccccc3)nc(N)n2)c1,5.27,True,1.0
Cc1cccc(S(=O)(=O)CC(=O)O)c1,2.567,True,1.0
Cc1cccc(S(=O)(=O)N2CCC[C@@H]2CCN2CCC(C)CC2)c1,10.4,True,1.0
Cc1cccc(S(=O)CC(=O)O)c1,2.756,True,1.0
Cc1cccc(S(C)=O)c1O,8.78,True,1.0
Cc1cccc(S)c1,6.66,True,1.0
Cc1cccc(SCC(=O)O)c1,3.604,True,1.0
Cc1cccc(Sc2cnc(N)nc2O)c1,4.18,True,1.0
Cc1cccc([N+](=O)[O-])c1C(=O)O,2.4,True,1.0
Cc1cccc([N+](=O)[O-])c1N,-0.71,True,1.0
Cc1cccc([N+](=O)[O-])c1O,7.7,True,1.0
Cc1cccc([Se]CC(=O)O)c1,3.78,True,1.0
Cc1cccc2[nH]cc(CC(N)C(=O)O)c12,16.9,True,1.0
Cc1cccc2[nH]cnc12,5.65,True,1.0
Cc1cccc2c(C)c3c(nc12)[nH]c1ccccc13,5.78,True,1.0
Cc1cccc2c(N)c3cccc(C(=O)NCCN(C)C)c3nc12,8.01,True,1.0
Cc1cccc2c(N)c3ccccc3nc12,10.24,True,1.0
Cc1cccc2c(N)ccc(C)c12,4.42,True,1.0
Cc1cccc2c(N)nc3ccccc3c12,7.51,True,1.0
Cc1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3)c3ccccc3nc12,7.15,True,1.0
Cc1cccc2c1C(O)NC=N2,7.89,True,1.0
Cc1cccc2c1CCN2CCNC(=O)Nc1ccccc1Br,7.4,True,1.0
Cc1cccc2c1CC[C@H](CN1CCC(c3c(Cl)cccc3Cl)CC1)C[C@@H]2O,8.58,True,1.0
Cc1cccc2c1N=CNC2O,7.85,True,1.0
Cc1cccc2c1[C@H](C(=O)O)[C@@]13CC(=O)[C@@](C)(CC[C@H]21)C3,4.24,True,1.0
Cc1cccc2c1[C@H](Oc1cc(C(=O)N(C)C)cn3c(C)c(C)nc13)[C@@H](O)C2,6.22,True,1.0
Cc1cccc2c1n(C(C)C)c(=O)n2C(=O)NCCN1CCN(C)CC1,6.0,True,1.0
Cc1cccc2cc(C(=O)NCCn3ccc(=O)c(O)c3C)c(=O)oc12,3.3,True,1.0
Cc1cccc2cc(N)cc(C)c12,4.27,True,1.0
Cc1cccc2cc3cccc(C)c3nc12,4.51,True,1.0
Cc1cccc2cc3cccc(N)c3nc12,3.9,True,1.0
Cc1cccc2cc3ccccc3nc12,5.6,True,1.0
Cc1cccc2ccc(C)n12,6.44,True,1.0
Cc1cccc2cccn12,5.04,True,1.0
Cc1cccc2cccnc12,5.05,True,1.0
Cc1cccc2cnc3cccc(C)c3c12,4.96,True,1.0
Cc1cccc2cnc3ccccc3c12,4.6,True,1.0
Cc1cccc2cncnc12,3.18,True,1.0
Cc1cccc2nc(N)c3cccc(C)c3c12,7.91,True,1.0
Cc1cccc2nc(N)c3ccccc3c12,7.49,True,1.0
Cc1cccc2nc(N)nc(N)c12,8.19,True,1.0
Cc1cccc2nc(N)sc12,4.25,True,1.0
Cc1cccc2nc3ccccc3c(Nc3ccc(NS(C)(=O)=O)cc3)c12,6.43,True,1.0
Cc1cccc2ncc3ccccc3c12,4.7,True,1.0
Cc1cccc2ncccc12,5.2,True,1.0
Cc1cccc2ncnc(C)c12,4.11,True,1.0
Cc1cccc2ncncc12,3.61,True,1.0
Cc1cccc2noc(C)c12,-1.22,True,1.0
Cc1cccc2sc(C(=N)N)cc12,9.1,True,1.0
Cc1cccc2sc(N)nc12,4.7,True,1.0
Cc1ccccc(=O)c1O,7.92,True,1.0
Cc1ccccc1-c1cc(N2CCN(C)CC2)nc(N)n1,8.07,True,1.0
Cc1ccccc1-c1cccc(CCN(C)C)c1,7.03,True,1.0
Cc1ccccc1-c1nc2cn(-c3ccc(C#N)cc3)nc2c(=O)n1CC1CCCN(C(C)C)C1,10.0,True,1.0
Cc1ccccc1-c1nc2cn(-c3ccc(Cl)cc3)nc2c(=O)n1CC1CCCN(C(C)C)C1,10.0,True,1.0
Cc1ccccc1-c1nc2cn(-c3ccc(F)cc3)nc2c(=O)n1CC1CCCN(C(C)C)C1,10.0,True,1.0
Cc1ccccc1-c1nc2cn(-c3cccc(C#N)c3)nc2c(=O)n1CC1CCCN(C(C)C)C1,9.9,True,1.0
Cc1ccccc1-c1nc2cn(-c3cccc(Cl)c3)nc2c(=O)n1CC1CCCN(C(C)C)C1,9.8,True,1.0
Cc1ccccc1-n1nnnc1N,1.23,True,1.0
Cc1ccccc1C(=N)c1ccccc1,7.21,True,1.0
Cc1ccccc1C(=O)N(O)c1ccccc1,8.08,True,1.0
Cc1ccccc1C(=O)O,3.98,True,1.0
Cc1ccccc1C(C)OC1=NCCN1,7.51,True,1.0
Cc1ccccc1C(N)=NO,3.99,True,1.0
Cc1ccccc1C(O)(c1ccccc1C)c1ccccc1C,-3.4,True,1.0
Cc1ccccc1C(O)CNC(C)C,9.01,True,1.0
Cc1ccccc1C(Oc1cc(OCc2ccc3c(c2)OCO3)ccc1C#N)C(=O)O,7.9,True,1.0
Cc1ccccc1C(Oc1cc(OCc2ccc3c(c2)OCO3)ccc1C#N)C(=O)[O-].[Na+],8.1,True,1.0
Cc1ccccc1C(Oc1cc(OCc2ccc3ncoc3c2)ccc1C#N)C(=O)O,7.8,True,1.0
Cc1ccccc1C(Oc1cc(OCc2ccncc2)ccc1C#N)C(=O)O,7.6,True,1.0
Cc1ccccc1C(Oc1cc(OCc2ccsc2)ccc1C#N)C(=O)O,7.9,True,1.0
Cc1ccccc1C(c1ccccc1C)C([N+](=O)[O-])[N+](=O)[O-],5.8,True,1.0
Cc1ccccc1C=Cc1ccc(N(C)C)cc1,4.67,True,1.0
Cc1ccccc1CCOCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12,8.0,True,1.0
Cc1ccccc1CN,9.19,True,1.0
Cc1ccccc1CN(CCCl)CCCl,3.5,True,1.0
Cc1ccccc1CN(CCO)CCO,7.1,True,1.0
Cc1ccccc1CNc1nc(N)nc(-c2ccccc2CO)n1,4.7,True,1.0
Cc1ccccc1COC1=NCCN1,6.54,True,1.0
Cc1ccccc1COc1ccc(C2C3=C(CC(C)(C)CC3=O)OC3=C2C(=O)CC(C)(C)C3)cc1,7.06,True,1.0
Cc1ccccc1N,4.39,True,1.0
Cc1ccccc1N(C)C,5.94,True,1.0
Cc1ccccc1N(C)N,5.29,True,1.0
Cc1ccccc1N(O)C(=O)Cc1ccccc1,8.46,True,1.0
Cc1ccccc1N=C1NCCN1,10.23,True,1.0
Cc1ccccc1N=NN(C)O,12.3,True,1.0
Cc1ccccc1N=NN(O)c1ccccc1,11.55,True,1.0
Cc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3C(=O)O)c(O)c2c1O,11.17,True,1.0
Cc1ccccc1N=Nc1cc(C(=O)O)c(O)c2ccccc12,11.55,True,1.0
Cc1ccccc1N=Nc1ccc(O)c(C(=O)O)c1,2.12,True,1.0
Cc1ccccc1NC(C)(C)C,6.49,True,1.0
Cc1ccccc1NC1CCCC1,5.07,True,1.0
Cc1ccccc1NC1CCCCC1,5.34,True,1.0
Cc1ccccc1NC1CCc2ccccc21,0.83,True,1.0
Cc1ccccc1NCC1=NCCN1,7.58,True,1.0
Cc1ccccc1NCCO,4.18,True,1.0
Cc1ccccc1NN,5.32,True,1.0
Cc1ccccc1Nc1c2ccccc2nc2ccccc12,7.76,True,1.0
Cc1ccccc1Nc1ccc(S(N)(=O)=O)cc1,9.96,True,1.0
Cc1ccccc1Nc1cnc(O)nc1O,-1.34,True,1.0
Cc1ccccc1O,10.22,True,1.0
Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,7.9,True,1.0
Cc1ccccc1S,6.64,True,1.0
Cc1ccccc1SCC(=O)O,3.38,True,1.0
Cc1ccccc1[C@@H]1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)C[C@H]1CO,8.9,True,1.0
Cc1ccccc1[C@@H]1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)C[C@H]1O,7.8,True,1.0
Cc1ccccc1[C@H](Oc1cc(OCc2ccncc2)ccc1C#N)C(=O)O,8.3,True,1.0
Cc1ccccc1[N+](C)(C)[O-],4.78,True,1.0
Cc1ccccc1[Se]CC(=O)O,3.76,True,1.0
Cc1ccccn1,5.94,True,1.0
Cc1cccnc1,5.52,True,1.0
Cc1cccnc1C,6.57,True,1.0
Cc1cccnc1N,7.24,True,1.0
Cc1cccnc1N[N+](=O)[O-],-0.89,True,1.0
Cc1cccnn1,3.46,True,1.0
Cc1ccn(-c2ccc([N+](=O)[O-])cc2)n1,0.14,True,1.0
Cc1ccn(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])n1,-0.28,True,1.0
Cc1ccn(C)c(=N)c1,13.9,True,1.0
Cc1ccn(C)c(=N)n1,11.05,True,1.0
Cc1ccn(C)c(=O)n1,2.0,True,1.0
Cc1ccn(C)n1,3.11,True,1.0
Cc1ccn(NS(=O)(=O)c2ccccc2)c(=O)c1CC(=O)NCc1ccc(C(=N)N)cc1,5.9,True,1.0
Cc1ccn2c(C)ccc2c1,5.34,True,1.0
Cc1ccn2c(CC#N)c(C)nc2c1OCc1ccccc1,5.67,True,1.0
Cc1ccn2c1[C@H](O)CC2,9.51,True,1.0
Cc1ccn2cccc2c1,5.41,True,1.0
Cc1ccn[nH]1,3.56,True,1.0
Cc1ccnc(-c2cc(C)ccn2)c1,5.32,True,1.0
Cc1ccnc(=N)n1C,10.86,True,1.0
Cc1ccnc(=O)n1C,3.33,True,1.0
Cc1ccnc(C)c1,6.99,True,1.0
Cc1ccnc(N)c1,7.48,True,1.0
Cc1ccnc(N)n1,4.11,True,1.0
Cc1ccnc(N=Nc2ccc(O)cc2O)c1,11.38,True,1.0
Cc1ccnc(NCC2CCN(c3ccc(CC(NC(=O)c4c(C)cc(C)cc4C)C(=O)O)cc3)CC2)c1,7.5,True,1.0
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,7.06,True,1.0
Cc1ccnc(O)n1,3.06,True,1.0
Cc1ccnc(S)n1,2.1,True,1.0
Cc1ccnc(SC(F)(F)c2nc3ccccc3o2)n1,3.6,True,1.0
Cc1ccnc2[nH]ccc12,5.18,True,1.0
Cc1ccnc2c(O)cccc12,8.44,True,1.0
Cc1ccnc2c(S)cccc12,2.07,True,1.0
Cc1ccnc2c1ccc1c(C)ccnc12,5.94,True,1.0
Cc1ccnc2ccccc12,5.67,True,1.0
Cc1ccncc1,6.03,True,1.0
Cc1ccncc1C,6.46,True,1.0
Cc1ccncn1,1.91,True,1.0
Cc1ccnn1-c1ccc([N+](=O)[O-])cc1,0.62,True,1.0
Cc1ccnn1-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-0.13,True,1.0
Cc1ccnn1C,2.89,True,1.0
Cc1ccnnc1,2.92,True,1.0
Cc1ccnnc1C,4.1,True,1.0
Cc1ccno1,2.3,True,1.0
Cc1ccon1,-1.0,True,1.0
Cc1cn(-c2ccc([N+](=O)[O-])cc2)c(C)n1,6.6,True,1.0
Cc1cn(-c2ccc([N+](=O)[O-])cc2)nc1C,0.51,True,1.0
Cc1cn(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(C)n1,5.9,True,1.0
Cc1cn(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cn1,4.84,True,1.0
Cc1cn(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])nc1C,-0.1,True,1.0
Cc1cn(-c2cccc(OCCOS(N)(=O)=O)c2)cn1.Cl,6.34,True,1.0
Cc1cn(-c2cccc(OS(N)(=O)=O)c2)cn1.Cl,6.09,True,1.0
Cc1cn(C)c(=O)nc1N,4.69,True,1.0
Cc1cn(C)c(=O)nc1NNC(N)=O,3.6,True,1.0
Cc1cn(C)c2ccccc12,-3.3,True,1.0
Cc1cn(C)cnc1=O,2.44,True,1.0
Cc1cn(C2CCCO2)c(=O)[nH]c1=O,9.59,True,1.0
Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,9.68,True,1.0
Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)nc1N,4.21,True,1.0
Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=S)[nH]c1=S,7.7,True,1.0
Cc1cn([C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]c1=O,9.75,True,1.0
Cc1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)nc1N,4.4,True,1.0
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](COP(=O)(O)Nc3ccncc3)O2)c(=O)[nH]c1=O,8.0,True,1.0
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,9.65,True,1.0
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)nc1N,4.33,True,1.0
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)nc1N(C)C,3.92,True,1.0
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=S)[nH]c1=O,8.7,True,1.0
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=S)[nH]c1=S,7.7,True,1.0
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O,10.7,True,1.0
Cc1cn([C@H]2C[C@H]([18F])[C@@H](CO)O2)c(=O)[nH]c1=O,13.74,True,1.0
Cc1cn2cc(-c3cc(=O)n4cc(N5CCC(N6CCCC6)CC5)ccc4n3)cc(C(F)(F)F)c2n1,9.3,True,1.0
Cc1cn2cc(-c3cc(=O)n4cc(N5CCN(C)CC5)ccc4n3)cc(F)c2n1,7.2,True,1.0
Cc1cn2cc(-c3cc(=O)n4cc(N5CCN6CCC[C@@]6(C)C5)ccc4n3)cc(C(F)(F)F)c2n1,8.4,True,1.0
Cc1cn2cc(-c3cc(=O)n4cc(N5CCN6CCC[C@H]6C5)ccc4n3)cc(C(F)(F)F)c2n1,7.3,True,1.0
Cc1cn2cc(-c3cc(=O)n4cc(N5CCN6CCC[C@H]6C5)ccc4n3)cc(C)c2n1,8.6,True,1.0
Cc1cn2cc(C(=O)N(C)C)c3c(c2n1)CC(c1ccccc1)CC3,6.67,True,1.0
Cc1cn2ccc3c(c2n1)CC(c1ccccc1)CC3,7.63,True,1.0
Cc1cn2ccccc2c1C,7.32,True,1.0
Cc1cn2cccnc2n1,5.1,True,1.0
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,6.8,True,1.0
Cc1cn[nH]c1,3.09,True,1.0
Cc1cnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cc5ccccc5[nH]4)n2C)CC3)o1,5.7,True,1.0
Cc1cnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc5[nH]ccc5c4)n2C)CC3)o1,6.2,True,1.0
Cc1cnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccn4C)n2C)CC3)o1,6.0,True,1.0
Cc1cnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccs4)n2C)CC3)o1,6.4,True,1.0
Cc1cnc(-c2nnc(SCCN3CCc4ccc(-c5cc(C)nn5C)cc4CC3)n2C)cn1,5.6,True,1.0
Cc1cnc(=O)n(C)c1,2.57,True,1.0
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,4.9,True,1.0
Cc1cnc(C(=O)Nc2cccc(C3(C)N=C(N)CN(C)C3=O)c2)cn1,8.0,True,1.0
Cc1cnc(C(=O)O)cn1,2.85,True,1.0
Cc1cnc(C)[nH]1,8.359,True,1.0
Cc1cnc(C)c(C)n1,2.8,True,1.0
Cc1cnc(C)cn1,1.85,True,1.0
Cc1cnc(C)s1,3.91,True,1.0
Cc1cnc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23)s1,8.0,True,1.0
Cc1cnc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1,6.7,True,1.0
Cc1cnc(N)c([N+](=O)[O-])c1,2.98,True,1.0
Cc1cnc(N)nc1N,7.69,True,1.0
Cc1cnc(N)nc1N1CCN(C)CC1,7.07,True,1.0
Cc1cnc(N2CCc3ccccc3C2)cc1N,8.7,True,1.0
Cc1cnc(NC(=O)CN2CCCCC2)s1,10.6,True,1.0
Cc1cnc(NCC(F)(F)c2ccccc2)c(=O)n1CC(=O)NCc1ccc2[nH]nc(N)c2c1,3.6,True,1.0
Cc1cnc(NCC(F)(F)c2ccccc2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6,True,1.0
Cc1cnc(NCC(F)(F)c2ccccc2)c(=O)n1CC(=O)NCc1cnc(N)cn1,2.7,True,1.0
Cc1cnc(NCC(c2ccccc2)c2ccccc2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6,True,1.0
Cc1cnc(NCC2(c3ccc(F)cc3)CC2)c(=O)n1CC(=O)NCc1ccc2[nH]nc(N)c2c1,3.6,True,1.0
Cc1cnc(NCC2(c3ccc(F)cc3)CC2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6,True,1.0
Cc1cnc(NCC2(c3ccccc3)CCC2)c(=O)n1CC(=O)NCc1ccc2[nH]nc(O)c2c1,6.3,True,1.0
Cc1cnc(NCC2(c3ccccc3)CCC2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6,True,1.0
Cc1cnc(NCC2(c3ccccn3)CC2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6,True,1.0
Cc1cnc(NCCc2ccc(F)cc2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6,True,1.0
Cc1cnc(NCCc2ccc3c(c2)CCC3)c(=O)n1CC(=O)NCc1ccc2c(ccn2N)c1,7.4,True,1.0
Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCC1CN=C(N)NC1,14.0,True,1.0
Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc(C(=N)N)s1,10.3,True,1.0
Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc2[nH]cnc2c1,5.8,True,1.0
Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc2[nH]nc(N)c2c1,3.6,True,1.0
Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc2[nH]nc(O)c2c1,6.3,True,1.0
Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6,True,1.0
Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc2nc(N)sc2c1,7.5,True,1.0
Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1cnc(N)cn1,2.7,True,1.0
Cc1cnc(NC[C@@H](C)c2ccccc2)c(=O)n1CC(=O)NCc1ccc2[nH]cnc2c1,5.8,True,1.0
Cc1cnc(O)nc1N,4.6,True,1.0
Cc1cnc2[nH]c(N)nc(=O)c2n1,2.8,True,1.0
Cc1cnc2[nH]ccc2c1,4.86,True,1.0
Cc1cnc2[nH]cnc(=O)c2n1,8.19,True,1.0
Cc1cnc2c(=O)nc[nH]c2n1,8.09,True,1.0
Cc1cnc2c(=S)nc[nH]c2n1,7.02,True,1.0
Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,3.96,True,1.0
Cc1cnc2c(C)ccc([N+](=O)[O-])c2c1NCCCN(C)C,6.1,True,1.0
Cc1cnc2c(C)nc(N)nc2n1,2.59,True,1.0
Cc1cnc2c(N)cccc2n1,2.95,True,1.0
Cc1cnc2c(O)cccc2c1,4.94,True,1.0
Cc1cnc2c(O)cccc2c1C,8.2,True,1.0
Cc1cnc2c(c1)c(C)c(C)c1cc(C)cnc12,5.52,True,1.0
Cc1cnc2c(c1)c(C)c(C)c1cccnc12,5.32,True,1.0
Cc1cnc2c(c1)c(C)cc1c(C)c(C)cnc12,6.05,True,1.0
Cc1cnc2c(c1)c(C)cc1c(C)ccnc12,5.88,True,1.0
Cc1cnc2c(c1)cc(C)c1cc(C)cnc12,5.25,True,1.0
Cc1cnc2c(cc(C)c3c(C)ccnc32)c1C,6.43,True,1.0
Cc1cnc2c(cc(C)c3cccnc32)c1C,5.91,True,1.0
Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,6.29,True,1.0
Cc1cnc2c(ccc3c(C)ccnc32)c1,5.55,True,1.0
Cc1cnc2c(ccc3c(C)ccnc32)c1C,5.97,True,1.0
Cc1cnc2c(ccc3cc(C)cnc32)c1,5.21,True,1.0
Cc1cnc2c(ccc3cccnc32)c1,4.98,True,1.0
Cc1cnc2c(ccc3cccnc32)c1C,5.6,True,1.0
Cc1cnc2c(n1)CNC(O)=N2,0.2,True,1.0
Cc1cnc2c(n1)CNC=N2,6.66,True,1.0
Cc1cnc2c(n1)N=CNC2O,4.91,True,1.0
Cc1cnc2cc(N)ccc2n1,2.86,True,1.0
Cc1cnc2ccc(C)c([N+](=O)[O-])c2c1NCCCN(C)C,6.07,True,1.0
Cc1cnc2ccc(N)cc2n1,3.3,True,1.0
Cc1cnc2cccc(N)c2n1,2.73,True,1.0
Cc1cnc2cccc([N+](=O)[O-])c2c1NCCCN(C)C,6.01,True,1.0
Cc1cnc2ccccc2c1,5.17,True,1.0
Cc1cnc2ccccc2n1,0.95,True,1.0
Cc1cnc2ccncc2n1,2.82,True,1.0
Cc1cnc2cnc(=O)[nH]c2n1,8.07,True,1.0
Cc1cnc2cnc(N)nc2n1,3.73,True,1.0
Cc1cnc2cncnc2n1,3.42,True,1.0
Cc1cnc2nc(N)nc(C)c2n1,2.66,True,1.0
Cc1cnc2nc(N)ncc2n1,4.03,True,1.0
Cc1cnc2nc(O)ncc2n1,-0.2,True,1.0
Cc1cnc2ncncc2n1,3.89,True,1.0
Cc1cnc[nH]1,7.61,True,1.0
Cc1cncc(C)c1,6.15,True,1.0
Cc1cncc(C)c1N,9.95,True,1.0
Cc1cncc(C)c1N(C)C,8.55,True,1.0
Cc1cncc(C)c1[N+](=O)[O-],2.63,True,1.0
